market_id,question,cutoff_ts,token_used,last_mid,last_bid,last_ask,spread,depth_k,ob_imbalance,vol_1h,vol_24h,vol_7d,volat_1d,volat_7d,momentum_1h,momentum_24h,label_outcome
ethereum-above-3700-on-november-1,"Will the price of Ethereum be above $3,700 on November 1?",2025-11-01 00:00:00+00:00,102237544878324044902115869115402641400509149720758215097026194074448574488023,0.935,0.9,0.97,0.07,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-she-der-2025-11-01-btts,Sheffield United FC vs. Derby County FC: Both Teams to Score,2025-11-01 00:00:00+00:00,36247331494871066562505855859367776834036007446901119869556591590974636379912,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-between-2pt50-2pt60-on-november-1,Will the price of XRP be between $2.50 and $2.60 on November 1?,2025-11-01 00:00:00+00:00,37738403244353253259182037476536309631732987008574001295135794700027739324962,0.155,0.1,0.21,0.11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-bir-por-2025-11-01-btts,Birmingham City FC vs. Portsmouth FC: Both Teams to Score,2025-11-01 00:00:00+00:00,53503039542520774663254712992727690515798244340528242776795257274493008966854,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-solana-be-between-170-180-on-november-1,Will the price of Solana be between $170 and $180 on November 1?,2025-11-01 00:00:00+00:00,106481730788861456971493957114256650985744041026015679206714723985006119170339,0.055,0.02,0.09,0.07,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-wba-swe-2025-11-01-btts,West Bromwich Albion FC vs. Sheffield Wednesday FC: Both Teams to Score,2025-11-01 00:00:00+00:00,36821218413348139238004545062308028682585944466927016589225809597471076354269,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-between-4100-4200-on-november-1,"Will the price of Ethereum be between $4,100 and $4,200 on November 1?",2025-11-01 00:00:00+00:00,37441088825956076390159004259844200000339527727286652223655094950300621579139,0.45,0.05,0.85,0.8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-between-4000-4100-on-november-1,"Will the price of Ethereum be between $4,000 and $4,100 on November 1?",2025-11-01 00:00:00+00:00,86900816454911372468472762761043455073298054115526923941671087697921918214993,0.435,0.05,0.82,0.77,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
solana-above-140-on-november-1,Will the price of Solana be above $140 on November 1?,2025-11-01 00:00:00+00:00,94083081206097015585388972263432747767497153946223360640732626650928367509193,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ere-tel-exc-2025-11-01-btts,Telstar 1963 vs. SBV Excelsior: Both Teams to Score,2025-11-01 00:00:00+00:00,71990404668602668418429433920897209323718123104067201086651821155857895847539,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-between-3700-3800-on-november-1,"Will the price of Ethereum be between $3,700 and $3,800 on November 1?",2025-11-01 00:00:00+00:00,111359066565768814848693842607307659656180235745616260169595646460435853030681,0.41,0.02,0.8,0.78,0,,0.0,0.0,0.0,0.0,0.3906992931819214,0.0,0.0,
ere-aja-her1-2025-11-01-btts,AFC Ajax vs. SC Heerenveen: Both Teams to Score,2025-11-01 00:00:00+00:00,105822490231312173556854833208108571435567017220047862433635705879071685059061,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ethereum-above-3400-on-november-1,"Will the price of Ethereum be above $3,400 on November 1?",2025-11-01 00:00:00+00:00,9454606398459995433063090468433029326084524766071240530305977227321116173349,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
solana-above-180-on-november-1,Will the price of Solana be above $180 on November 1?,2025-11-01 00:00:00+00:00,108182744478628691454141068197170816754905519286323539996103482989308535198545,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-between-2pt40-2pt50-on-november-1,Will the price of XRP be between $2.40 and $2.50 on November 1?,2025-11-01 00:00:00+00:00,97440579539908346192074167087341512467167332966911524231303051857263175755865,0.12,0.07,0.17,0.1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ethereum-above-3600-on-november-1,"Will the price of Ethereum be above $3,600 on November 1?",2025-11-01 00:00:00+00:00,86900332587481137820416111718289244288990025197246774823065411692785564912284,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
xrp-above-2pt7-on-november-1,Will the price of XRP be above $2.70 on November 1?,2025-11-01 00:00:00+00:00,100449547040383368804003659120739227135479315922163752405883612216119650034241,0.4,0.35,0.45,0.1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
solana-above-210-on-november-1,Will the price of Solana be above $210 on November 1?,2025-11-01 00:00:00+00:00,23745374770324974791996234062204835462038963841497860008292110587625269725867,0.37,0.33,0.41,0.08,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-solana-be-between-150-160-on-november-1,Will the price of Solana be between $150 and $160 on November 1?,2025-11-01 00:00:00+00:00,51809195217037218487281457136279076848337815960219229452980733368996542275112,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ethereum-above-3900-on-november-1,"Will the price of Ethereum be above $3,900 on November 1?",2025-11-01 00:00:00+00:00,87214214098916093660342626942463762116825759657183028476466231319176655577909,0.835,0.78,0.89,0.11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
xrp-above-2pt9-on-november-1,Will the price of XRP be above $2.90 on November 1?,2025-11-01 00:00:00+00:00,78630998686881240687535486454164385624457989227158872282853294280647698470746,0.145,0.09,0.2,0.11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
xrp-above-2pt2-on-november-1,Will the price of XRP be above $2.20 on November 1?,2025-11-01 00:00:00+00:00,72554204849433181245542926775640473995823457476138901638942228226718084724565,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-bitcoin-be-greater-than-120000-on-november-1,"Will the price of Bitcoin be greater than $120,000 on November 1?",2025-11-01 00:00:00+00:00,62886202449074547069644555186368815290610564212286763589212043663488621697062,0.205,0.16,0.25,0.09,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-solana-be-between-220-230-on-november-1,Will the price of Solana be between $220 and $230 on November 1?,2025-11-01 00:00:00+00:00,10547797849220894033337166795012053358607782436511937588010299999021644268415,0.105,0.06,0.15,0.09,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-bitcoin-be-between-108000-110000-on-november-1,"Will the price of Bitcoin be between $108,000 and $110,000 on November 1?",2025-11-01 00:00:00+00:00,63963449622513896202830038514624470798107579606611260600648006408542122880956,0.075,0.04,0.11,0.07,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bitcoin-above-114k-on-november-1,"Will the price of Bitcoin be above $114,000 on November 1?",2025-11-01 00:00:00+00:00,109375849340152937959698183851397866934680572876738619211285138809279017328088,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-solana-be-between-190-200-on-november-1,Will the price of Solana be between $190 and $200 on November 1?,2025-11-01 00:00:00+00:00,5242951022016115412965417608107737035853151497408457478897614509053551911807,0.23,0.19,0.27,0.08,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-between-2pt10-2pt20-on-november-1,Will the price of XRP be between $2.10 and $2.20 on November 1?,2025-11-01 00:00:00+00:00,92044569969537625017486709302753422072455029177827430112405688452764025219847,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-solana-be-between-180-190-on-november-1,Will the price of Solana be between $180 and $190 on November 1?,2025-11-01 00:00:00+00:00,24830342549468793809126834749989602233348596738443705782816381983736313510058,0.105,0.06,0.15,0.09,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-bitcoin-be-between-102000-104000-on-november-1,"Will the price of Bitcoin be between $102,000 and $104,000 on November 1?",2025-11-01 00:00:00+00:00,2741403109603444349045790321842816903352878125259101364407952789516436358319,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
solana-above-190-on-november-1,Will the price of Solana be above $190 on November 1?,2025-11-01 00:00:00+00:00,95131606990710239286422345360257064899541427602850925525757975158688257279548,0.82,0.77,0.87,0.1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ethereum-above-4000-on-november-1,"Will the price of Ethereum be above $4,000 on November 1?",2025-11-01 00:00:00+00:00,46065246199114242228364296626705705644068338941930829983220517861701783435958,0.44,0.1,0.78,0.68,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ethereum-above-3500-on-november-1,"Will the price of Ethereum be above $3,500 on November 1?",2025-11-01 00:00:00+00:00,74293780431266439870299544960048477259253976058360420019010756789526682278904,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ere-fey-vol-2025-11-01-btts,Feyenoord Rotterdam vs. FC Volendam: Both Teams to Score,2025-11-01 00:00:00+00:00,22993046875945894790531760713070267015517481288390704521756575325813007949613,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-solana-be-between-160-170-on-november-1,Will the price of Solana be between $160 and $170 on November 1?,2025-11-01 00:00:00+00:00,3222599876351491375354939919809479336782958570747918435999118276371469826868,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bitcoin-above-108k-on-november-1,"Will the price of Bitcoin be above $108,000 on November 1?",2025-11-01 00:00:00+00:00,82977571784259034163346542552005896167243608164057447628246076606906141900357,0.895,0.8,0.99,0.19,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ethereum-above-4100-on-november-1,"Will the price of Ethereum be above $4,100 on November 1?",2025-11-01 00:00:00+00:00,21844742931964213647193999084330905985570787629477144698992500681982321805451,0.64,0.61,0.67,0.0600000000000001,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bitcoin-above-116k-on-november-1,"Will the price of Bitcoin be above $116,000 on November 1?",2025-11-01 00:00:00+00:00,23738156740304717102563963009911195796538476655692638606985197024481925247143,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-cha-swa-2025-11-01-btts,Charlton Athletic FC vs. Swansea City AFC: Both Teams to Score,2025-11-01 00:00:00+00:00,6879541900613052098598317356242511393302223591611406333468113251393956094398,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
xrp-above-2pt1-on-november-1,Will the price of XRP be above $2.10 on November 1?,2025-11-01 00:00:00+00:00,95869694615470995978256200941282440044240765001379996099120266243757181635171,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-greater-than-3pt00-on-november-1,Will the price of XRP be greater than $3.00 on November 1?,2025-11-01 00:00:00+00:00,52891734700592389294320428610395139448220210662353872034715524365944271806426,0.09,0.04,0.14,0.1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-between-3600-3700-on-november-1,"Will the price of Ethereum be between $3,600 and $3,700 on November 1?",2025-11-01 00:00:00+00:00,7194505489104234339320347721495699829998755192805858739215457981445791055733,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-bitcoin-be-between-118000-120000-on-november-1,"Will the price of Bitcoin be between $118,000 and $120,000 on November 1?",2025-11-01 00:00:00+00:00,45754579068055139943762996792952266444634358045539670968310441081284514565137,0.115,0.08,0.15,0.07,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-sot-pne-2025-11-01-btts,Southampton FC vs. Preston North End FC: Both Teams to Score,2025-11-01 00:00:00+00:00,33170718212393622882630899276772688885700820731649986492615343432905633520340,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-between-2pt30-2pt40-on-november-1,Will the price of XRP be between $2.30 and $2.40 on November 1?,2025-11-01 00:00:00+00:00,57536794255348354252738074578442178252241529566673712332171018886283716492375,0.075,0.03,0.12,0.09,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bitcoin-above-106k-on-november-1,"Will the price of Bitcoin be above $106,000 on November 1?",2025-11-01 00:00:00+00:00,77326148352707674944363660055330590248834010287367855323320833131924867991770,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ere-nac-goa-2025-11-01-btts,NAC Breda vs. Go Ahead Eagles: Both Teams to Score,2025-11-01 00:00:00+00:00,35892430959749256410811342800215765310270116431121988755452260206709426137119,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bitcoin-above-110k-on-november-1,"Will the price of Bitcoin be above $110,000 on November 1?",2025-11-01 00:00:00+00:00,64325008938308176632056475508733562164839850051717248319424632848885801218961,0.855,0.82,0.89,0.0700000000000001,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bitcoin-above-120k-on-november-1,"Will the price of Bitcoin be above $120,000 on November 1?",2025-11-01 00:00:00+00:00,62279698976316360251925488333779340941537334159124495279973672009157569271427,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-between-2pt90-3pt00-on-november-1,Will the price of XRP be between $2.90 and $3.00 on November 1?,2025-11-01 00:00:00+00:00,26228540661558312887862772410585032207975524001436297768654411171031264624722,0.08,0.03,0.13,0.1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
solana-above-240-on-november-1,Will the price of Solana be above $240 on November 1?,2025-11-01 00:00:00+00:00,106891051528679236498127703890924574708640975916144646818311760059747049707007,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-lei-bbr-2025-11-01-btts,Leicester City FC vs. Blackburn Rovers FC: Both Teams to Score,2025-11-01 00:00:00+00:00,113134165170409734320579499044582701203116998056250724556591394109587142400643,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-solana-be-between-230-240-on-november-1,Will the price of Solana be between $230 and $240 on November 1?,2025-11-01 00:00:00+00:00,67827717736232308972642821399208521216117537080310566746257764356924321296948,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-solana-be-less-than-150-on-november-1,Will the price of Solana be less than $150 on November 1?,2025-11-01 00:00:00+00:00,64553026905143368047201507198653617623525726180240094907819172608600380938241,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
solana-above-200-on-november-1,Will the price of Solana be above $200 on November 1?,2025-11-01 00:00:00+00:00,106689753916143298559672194651241487581362840261792307058382249597582465731573,0.62,0.57,0.67,0.1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-bitcoin-be-between-110000-112000-on-november-1,"Will the price of Bitcoin be between $110,000 and $112,000 on November 1?",2025-11-01 00:00:00+00:00,97268405786827377390202328039541298887125992442196443526251415745038284683327,0.11,0.07,0.15,0.08,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-bitcoin-be-between-112000-114000-on-november-1,"Will the price of Bitcoin be between $112,000 and $114,000 on November 1?",2025-11-01 00:00:00+00:00,77756651532669987965451688944754873790828413938684835904522627902771621391812,0.135,0.1,0.17,0.07,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-between-2pt60-2pt70-on-november-1,Will the price of XRP be between $2.60 and $2.70 on November 1?,2025-11-01 00:00:00+00:00,67662222096487720512561474984424831850508215183559024759858614512143485069760,0.18,0.13,0.23,0.1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-between-2pt80-2pt90-on-november-1,Will the price of XRP be between $2.80 and $2.90 on November 1?,2025-11-01 00:00:00+00:00,76740380769811641670063537896690155869899852968694250055441550171213551160042,0.115,0.06,0.17,0.11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bitcoin-above-104k-on-november-1,"Will the price of Bitcoin be above $104,000 on November 1?",2025-11-01 00:00:00+00:00,97868787646919785617118832290898547297375281205636647354645819336756730964364,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-bitcoin-be-between-114000-116000-on-november-1,"Will the price of Bitcoin be between $114,000 and $116,000 on November 1?",2025-11-01 00:00:00+00:00,95614010673728007527416925423215483597541816940536507952474786451511420074438,0.14,0.1,0.18,0.08,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
xrp-above-2pt5-on-november-1,Will the price of XRP be above $2.50 on November 1?,2025-11-01 00:00:00+00:00,2557571425691874030800189758106643650540077015633210730276697250121146577705,0.76,0.71,0.81,0.1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bitcoin-above-122k-on-november-1,"Will the price of Bitcoin be above $122,000 on November 1?",2025-11-01 00:00:00+00:00,85893231713027158764109530834140404558807271094342819601690140713827929320440,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ethereum-above-3800-on-november-1,"Will the price of Ethereum be above $3,800 on November 1?",2025-11-01 00:00:00+00:00,115429857028721494853040588155004680418844171358556491601937238268560576281145,0.905,0.85,0.96,0.11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ethereum-above-4200-on-november-1,"Will the price of Ethereum be above $4,200 on November 1?",2025-11-01 00:00:00+00:00,42166305371357306985452554496107284451586733082298456477948646500133508280916,0.515,0.49,0.54,0.05,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-less-than-3500-on-november-1,"Will the price of Ethereum be less than $3,500 on November 1?",2025-11-01 00:00:00+00:00,15769900527893239420465237604802608096014167030433236039153466278345635922991,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
solana-above-220-on-november-1,Will the price of Solana be above $220 on November 1?,2025-11-01 00:00:00+00:00,34826128045190211573366006884150237576884450898489397725430362657193390147355,0.27,0.14,0.4,0.26,0,,0.0,0.0,0.0,0.0,0.5961397442006665,0.0,0.0,
will-the-price-of-ethereum-be-between-4300-4400-on-november-1,"Will the price of Ethereum be between $4,300 and $4,400 on November 1?",2025-11-01 00:00:00+00:00,97970678596898995046237013417354955368807796769464050958340583981704043171866,0.445,0.04,0.85,0.81,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-wre-cov-2025-10-31-btts,Wrexham AFC vs. Coventry City FC: Both Teams to Score,2025-10-31 00:00:00+00:00,24289378664174237915775391594147791955808645193975620125520793900442308771169,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
efl-bha-ars-2025-10-29-bha,Will Brighton & Hove Albion FC win on 2025-10-29?,2025-10-29 00:00:00+00:00,79928431148029725677248989296846656455988037760637470478983523969898447598177,0.515,0.04,0.99,0.95,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
lal-sev-osa-2025-11-08-sev,Will Sevilla win on 2025-11-08?,2025-10-27 18:27:40.722348+00:00,45592793463695284397750987822805250850861806215753869939414668371485146060395,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-less-than-2pt10-on-november-1,Will the price of XRP be less than $2.10 on November 1?,2025-10-27 18:27:40.723826+00:00,45437853770904731092879123442038765339392127472519745189163599021959007386295,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-por-mil-2025-11-22-mil,Will Millwall FC win on 2025-11-22?,2025-10-27 18:27:40.725269+00:00,81985199443629637461992484301712653780012838380950384056689724488330857671466,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-bri-swa-2025-11-22-bri,Will Bristol City FC win on 2025-11-22?,2025-10-27 18:27:40.726963+00:00,62864218596151127673218797890700075535190883274167288875376733944081405990991,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bitcoin-above-124k-on-november-2,"Will the price of Bitcoin be above $124,000 on November 2?",2025-10-27 18:27:40.729890+00:00,25058463718147581750468254703108123379029991559818643374019315344169603032225,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
xrp-above-3pt1-on-november-2,Will the price of XRP be above $3.10 on November 2?,2025-10-27 02:06:05+00:00,56049333225015007817191451956861752655543665394655234212402180860966902273282,0.0006,,,,,,0.0,0.0,0.0,0.12601760154848649,0.12601760154848649,-5.000000000000002e-05,-0.0044,
xrp-above-2pt9-on-november-2,Will the price of XRP be above $2.90 on November 2?,2025-10-27 18:27:40.739577+00:00,4915938658424897945843211956457644792495062409903753071789164662687551843182,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-por-mil-2025-11-22-draw,Will Portsmouth FC vs. Millwall FC end in a draw?,2025-10-27 18:27:40.741196+00:00,25866430131958105573258181335861628995183875450534315493426493943980195835402,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-between-2pt80-2pt90-on-november-2,Will the price of XRP be between $2.80 and $2.90 on November 2?,2025-10-27 18:27:40.742772+00:00,43352256968125939437671674001003665200253036288479677072654209861194585037134,0.1,0.05,0.15,0.1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bun-b04-hei-2025-11-08-b04,Will Bayer Leverkusen win on 2025-11-08?,2025-10-27 02:06:05+00:00,43733606130528940205044160251042558452075452127523208530271932433923866468346,0.0073,,,,,,0.0,0.0,0.0,0.062313058912968705,0.062313058912968705,0.0,0.0023500000000000005,
sea-lec-ver-2025-11-08-ver,Will Verona win on 2025-11-08?,2025-10-27 18:27:40.752484+00:00,17183178083795252361424820738016606878383817669817524666549942496733591066305,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fl1-olm-sbr-2025-11-08-olm,Will Olympique de Marseille win on 2025-11-08?,2025-10-27 18:27:40.754105+00:00,89221967715568407901511732013174298770638158581905838735194650236337321989780,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-between-3700-3800-on-november-2,"Will the price of Ethereum be between $3,700 and $3,800 on November 2?",2025-10-27 18:27:40.756252+00:00,105462338122178140989369330953441141483916664349821890560776651914298281119023,0.045,0.02,0.07,0.05,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ere-gro-twe-2025-11-02-btts,FC Groningen vs. FC Twente '65: Both Teams to Score,2025-10-27 18:27:40.757927+00:00,34089248948162249831769596387977016334138833569355698917781956971971390701047,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
epl-sun-ars-2025-11-08-draw,Will Sunderland AFC vs. Arsenal end in a draw?,2025-10-27 18:27:40.759539+00:00,56438536774694101678083728957253863979532968374699362910805811439437426723089,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-greater-than-3pt10-on-november-2,Will the price of XRP be greater than $3.10 on November 2?,2025-10-27 18:27:40.761193+00:00,32992637715440566230601775392935562128862374918228339676999766862276948476873,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
elc-ips-wre-2025-11-22-draw,Will Ipswich Town FC vs. Wrexham AFC end in a draw?,2025-10-27 18:27:40.763570+00:00,112648997870842747707022125046957738604707105255413930015735568926367815445129,0.5,0.01,0.99,0.98,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-solana-be-between-200-210-on-november-1,Will the price of Solana be between $200 and $210 on November 1?,2025-10-27 18:27:40.765240+00:00,85678700723258628806677409638002134966102883935981041201632215736728230905051,0.26,0.22,0.3,0.08,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-bitcoin-be-less-than-102000-on-november-1,"Will the price of Bitcoin be less than $102,000 on November 1?",2025-10-27 02:06:05+00:00,51588060427696692573375713997897253946989416925295602194506767060116597858282,0.000305,,,,,,0.0,0.0,0.0,1.4257335780819347,1.2110944587953303,8.999999999999999e-05,-1.9999999999999998e-05,
xrp-above-3pt1-on-november-1,Will the price of XRP be above $3.10 on November 1?,2025-10-27 18:27:40.776722+00:00,82176756248493232449427140575991254174196710043184328655987284956118048500422,0.055,0.01,0.1,0.09,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-between-4100-4200-on-november-2,"Will the price of Ethereum be between $4,100 and $4,200 on November 2?",2025-10-27 18:27:40.778644+00:00,17879565972741822213780463350929618540740226449212613422725236696021666319263,0.115,0.09,0.14,0.05,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-xrp-be-between-2pt20-2pt30-on-november-2,Will the price of XRP be between $2.20 and $2.30 on November 2?,2025-10-27 18:27:40.780611+00:00,80164379024006734337703224052150966946761698993041718059561552956043465095048,0.04,0.01,0.07,0.06,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-between-4200-4300-on-november-1,"Will the price of Ethereum be between $4,200 and $4,300 on November 1?",2025-10-27 18:27:40.782382+00:00,15983236725592623928941160487374767376914134936780084281204286721629565894879,0.45,0.05,0.85,0.8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
xrp-above-2pt4-on-november-1,Will the price of XRP be above $2.40 on November 1?,2025-10-27 18:27:40.784211+00:00,46247482133903516623491596672856718321855950815389746588093894491819974704815,0.865,0.81,0.92,0.11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-greater-than-4400-on-november-1,"Will the price of Ethereum be greater than $4,400 on November 1?",2025-10-27 02:06:06+00:00,108275879179596157180993094283661495450347499731721087748915343880923293435537,0.0027,,,,,,0.0,0.0,0.0,0.37237130464955276,0.4150438504188962,0.0002500000000000002,-0.0023,
will-the-price-of-xrp-be-between-2pt50-2pt60-on-november-2,Will the price of XRP be between $2.50 and $2.60 on November 2?,2025-10-27 18:27:40.793467+00:00,59482230388196163682001813857070151838113323212756089929025607191516526503008,0.16,0.11,0.21,0.1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-between-3800-3900-on-november-2,"Will the price of Ethereum be between $3,800 and $3,900 on November 2?",2025-10-27 18:27:40.794925+00:00,41438680440561263750391242218726199654890513185814675819019172244375056369643,0.065,0.04,0.09,0.05,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
will-the-price-of-ethereum-be-less-than-3600-on-november-2,"Will the price of Ethereum be less than $3,600 on November 2?",2025-10-27 18:27:40.798176+00:00,9075756410493889590436949310487054506531137103650906809025375930272286098999,0.5,0.001,0.999,0.998,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
